"routeId","routeNo","routeNm","sttnSeq","sttnId","sttnNm","sdCd","sggCd","emdCd","sdNm","sggNm","emdNm","query_date","query_route_id","query_route_no"
"41003717","9600","위시티3.4단지-위시티3.4단지","0","4177488","위시티3.4단지","41","41285","4128510100","경기도","고양시 일산동구","식사동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","1","4177481","위시티주상복합단지","41","41285","4128510100","경기도","고양시 일산동구","식사동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","2","4111082","동국대병원사거리","41","41285","4128510100","경기도","고양시 일산동구","식사동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","3","4111084","은행마을3단지.일산자이센트리지.일산자이더헤리티지","41","41285","4128510100","경기도","고양시 일산동구","식사동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","4","4111199","식사동","41","41285","4128510100","경기도","고양시 일산동구","식사동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","5","4111403","고양시청.덕양구보건소","41","41281","4128110100","경기도","고양시 덕양구","주교동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","6","4111304","고양시청","41","41281","4128110100","경기도","고양시 덕양구","주교동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","7","4111302","원릉역","41","41281","4128110100","경기도","고양시 덕양구","주교동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","8","4177973","성사고등학교","41","41281","4128110600","경기도","고양시 덕양구","성사동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","9","4178062","원당대림아파트","41","41281","4128110600","경기도","고양시 덕양구","성사동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","10","4177971","세창짜임아파트","41","41281","4128110100","경기도","고양시 덕양구","주교동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","11","4177969","원당연세병원","41","41281","4128110100","경기도","고양시 덕양구","주교동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","12","4111416","어울림마을7단지","41","41281","4128110600","경기도","고양시 덕양구","성사동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","13","4111306","성사2동행정복지센터","41","41281","4128110100","경기도","고양시 덕양구","주교동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","14","4111308","고양어울림누리.달빛마을1단지","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","15","4111310","화정1동행정복지센터","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","16","4111313","명지병원.달빛마을3단지","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","17","4111314","화정동단독주택단지","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","18","4111317","화정역.덕양구청","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","19","4111210","별빛마을8단지.롯데마트","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","20","4111208","고양경찰서앞.고양어린이박물관","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","21","4111343","토당고가.별빛마을9단지","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","22","4111213","능곡병원","41","41281","4128112000","경기도","고양시 덕양구","토당동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","23","4111214","능곡중학교","41","41281","4128112000","경기도","고양시 덕양구","토당동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","24","4111224","행주동행정복지센터.능곡전화국","41","41281","4128112000","경기도","고양시 덕양구","토당동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","25","7103489","북로JC(미정차)","41","41281","4128113000","경기도","고양시 덕양구","현천동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","26","7104677","남고양IC(미정차)","41","41281","4128113100","경기도","고양시 덕양구","덕은동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","27","7103428","가양대교북단(미정차)","11","11440","1144012700","서울특별시","마포구","상암동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","28","7104684","난지한강공원(미정차)","11","11440","1144012700","서울특별시","마포구","상암동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","29","7103426","성산대교북단(미정차)","11","11440","1144012700","서울특별시","마포구","상암동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","30","7103491","양화대교북단(미정차)","11","11440","1144012200","서울특별시","마포구","합정동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","31","7103493","서강대교북단(미정차)","11","11440","1144011600","서울특별시","마포구","하중동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","32","7103495","마포대교북단(미정차)","11","11440","1144010700","서울특별시","마포구","마포동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","33","7103497","원효대교북단(미정차)","11","11170","1117012900","서울특별시","용산구","이촌동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","34","7103499","한강대교북단(미정차)","11","11170","1117012900","서울특별시","용산구","이촌동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","35","7103501","동작대교북단(미정차)","11","11170","1117013500","서울특별시","용산구","용산동6가","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","36","7103503","반포대교북단(미정차)","11","11170","1117013300","서울특별시","용산구","서빙고동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","37","7103399","한남IC(미정차)","11","11650","1165010600","서울특별시","서초구","잠원동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","38","4121302","신사역.푸른저축은행(중)","11","11650","1165010600","서울특별시","서초구","잠원동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","39","4151645","논현역(중)","11","11650","1165010700","서울특별시","서초구","반포동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","40","4120810","신논현역4번출구","11","11680","1168010100","서울특별시","강남구","역삼동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","41","4120824","삼정호텔","11","11680","1168010100","서울특별시","강남구","역삼동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","42","4120819","차병원","11","11680","1168010100","서울특별시","강남구","역삼동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","43","4120821","역삼역6번출구","11","11680","1168010100","서울특별시","강남구","역삼동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","44","4199870","강남역12번출구A","11","11680","1168010100","서울특별시","강남구","역삼동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","45","4105915","신논현역","11","11680","1168010100","서울특별시","강남구","역삼동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","46","7101814","교보타워사거리(미정차)","11","11680","1168010100","서울특별시","강남구","역삼동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","47","4151644","논현역(중)","11","11680","1168010800","서울특별시","강남구","논현동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","48","4151646","신사역(중)","11","11680","1168010800","서울특별시","강남구","논현동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","49","7103400","한남IC(미정차)","11","11680","1168011000","서울특별시","강남구","압구정동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","50","7103393","반포대교남단(미정차)","11","11650","1165010600","서울특별시","서초구","잠원동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","51","7103395","동작대교남단(미정차)","11","11650","1165010700","서울특별시","서초구","반포동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","52","7103397","한강대교남단(미정차)","11","11590","1159010400","서울특별시","동작구","본동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","53","7103408","여의상류IC(미정차)","11","11560","1156011000","서울특별시","영등포구","여의도동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","54","7100138","서울교(미정차)","11","11560","1156011000","서울특별시","영등포구","여의도동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","55","7103411","여의하류IC(미정차)","11","11560","1156011000","서울특별시","영등포구","여의도동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","56","7103407","양화대교남단(미정차)","11","11560","1156011700","서울특별시","영등포구","당산동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","57","7103405","성산대교남단(미정차)","11","11560","1156013100","서울특별시","영등포구","양화동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","58","7103901","염창교(미정차)","11","11500","1150010100","서울특별시","강서구","염창동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","59","7103402","가양대교남단(미정차)","11","11500","1150010400","서울특별시","강서구","가양동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","60","7104624","양천고성지(미정차)","11","11500","1150010400","서울특별시","강서구","가양동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","61","7103401","88JC(미정차)","11","11500","1150010900","서울특별시","강서구","방화동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","62","7103488","행주IC(미정차)","41","41281","4128112600","경기도","고양시 덕양구","행주외동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","63","4111225","행주동행정복지센터.능곡전화국","41","41281","4128112000","경기도","고양시 덕양구","토당동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","64","4111215","능곡중학교","41","41281","4128112000","경기도","고양시 덕양구","토당동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","65","4111212","능곡병원","41","41281","4128112000","경기도","고양시 덕양구","토당동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","66","4111342","토당고가.별빛마을9단지","41","41281","4128112000","경기도","고양시 덕양구","토당동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","67","4111209","고양경찰서앞.고양어린이박물관","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","68","4111211","화정역.롯데마트","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","69","4111316","덕양구청","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","70","4111315","화정동단독주택단지","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","71","4111312","명지병원.은빛마을5단지","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","72","4111311","화정1동행정복지센터","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","73","4111309","고양어울림누리.달빛마을1단지","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","74","4111307","성사2동행정복지센터","41","41281","4128110600","경기도","고양시 덕양구","성사동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","75","4111417","어울림마을7단지","41","41281","4128110600","경기도","고양시 덕양구","성사동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","76","4178061","원당약국.원당시장정문","41","41281","4128110600","경기도","고양시 덕양구","성사동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","77","4177970","동양쇼핑.원당시장후문","41","41281","4128110600","경기도","고양시 덕양구","성사동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","78","4177972","원당래미안아파트","41","41281","4128110600","경기도","고양시 덕양구","성사동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","79","4111301","원릉역","41","41281","4128110100","경기도","고양시 덕양구","주교동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","80","4111305","고양시청","41","41281","4128110100","경기도","고양시 덕양구","주교동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","81","4111402","고양시청.덕양구보건소","41","41281","4128110100","경기도","고양시 덕양구","주교동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","82","4111085","식사삼거리.식사공단","41","41285","4128510100","경기도","고양시 일산동구","식사동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","83","4111083","은행마을3단지.일산자이센트리지.일산자이더헤리티지","41","41285","4128510100","경기도","고양시 일산동구","식사동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","84","4111172","동국대병원사거리","41","41285","4128510100","경기도","고양시 일산동구","식사동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","85","4177480","위시티주상복합단지","41","41285","4128510100","경기도","고양시 일산동구","식사동","20251016","41003717","9600"
"41003717","9600","위시티3.4단지-위시티3.4단지","86","4177483","위시티3.4단지","41","41285","4128510100","경기도","고양시 일산동구","식사동","20251016","41003717","9600"
"41011156","6701","홈플러스.산림조-홈플러스","0","4115322","홈플러스.산림조합","41","41570","4157010500","경기도","김포시","감정동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","1","4116348","한국아파트","41","41570","4157010500","경기도","김포시","감정동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","2","4116350","산호아파트","41","41570","4157010100","경기도","김포시","북변동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","3","4124968","걸포북변역(걸포초교방면)","41","41570","4157010100","경기도","김포시","북변동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","4","4171131","걸포공원후문","41","41570","4157010200","경기도","김포시","걸포동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","5","7104634","일산대교TG(미정차)","41","41570","4157010200","경기도","김포시","걸포동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","6","7103484","자유로출입(미정차)","41","41287","4128710800","경기도","고양시 일산서구","법곳동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","7","4177448","킨텍스역.더샵그라비스타.힐스테이트일산","41","41287","4128710400","경기도","고양시 일산서구","대화동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","8","7103460","자유로진입(미정차)","41","41287","4128710400","경기도","고양시 일산서구","대화동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","9","7103458","장항IC(미정차)","41","41285","4128510400","경기도","고양시 일산동구","장항동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","10","7103456","자유로JC(미정차)","41","41281","4128112000","경기도","고양시 덕양구","토당동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","11","7103485","행주IC(미정차)","41","41281","4128112600","경기도","고양시 덕양구","행주외동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","12","7103489","북로JC(미정차)","41","41281","4128113000","경기도","고양시 덕양구","현천동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","13","7104677","남고양IC(미정차)","41","41281","4128113100","경기도","고양시 덕양구","덕은동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","14","7104768","구룡사거리(미정차)","41","41281","4128113100","경기도","고양시 덕양구","덕은동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","15","4109195","월드컵파크5단지","11","11440","1144012700","서울특별시","마포구","상암동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","16","4109193","상암DMC홍보관.YTN","11","11440","1144012700","서울특별시","마포구","상암동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","17","7104769","구룡사거리(미정차)","41","41281","4128113100","경기도","고양시 덕양구","덕은동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","18","7104676","남고양IC(미정차)","41","41281","4128113100","경기도","고양시 덕양구","덕은동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","19","7103490","북로JC(미정차)","41","41281","4128113000","경기도","고양시 덕양구","현천동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","20","7103486","행주IC(미정차)","41","41281","4128112600","경기도","고양시 덕양구","행주외동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","21","7103457","자유로JC(미정차)","41","41281","4128112000","경기도","고양시 덕양구","토당동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","22","7103459","장항IC(미정차)","41","41285","4128510400","경기도","고양시 일산동구","장항동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","23","7103461","자유로출입(미정차)","41","41285","4128510400","경기도","고양시 일산동구","장항동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","24","4123056","킨텍스역1번출구.현대모터스튜디오고양","41","41287","4128710400","경기도","고양시 일산서구","대화동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","25","7103483","자유로진입(미정차)","41","41287","4128710800","경기도","고양시 일산서구","법곳동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","26","7104635","일산대교TG(미정차)","41","41570","4157010200","경기도","김포시","걸포동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","27","4171130","걸포공원후문","41","41570","4157010200","경기도","김포시","걸포동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","28","4171153","걸포북변역.국민연금공단","41","41570","4157010100","경기도","김포시","북변동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","29","4116351","대우아파트","41","41570","4157010100","경기도","김포시","북변동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","30","4116349","삼환아파트","41","41570","4157010500","경기도","김포시","감정동","20251016","41011156","6701"
"41011156","6701","홈플러스.산림조-홈플러스","31","4115321","홈플러스","41","41570","4157010500","경기도","김포시","감정동","20251016","41011156","6701"
"41016018","1082","명성운수종점-내유동차고지(미","0","4124029","명성운수종점","41","41281","4128111900","경기도","고양시 덕양구","내유동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","1","4177996","신성슈퍼앞","41","41281","4128111900","경기도","고양시 덕양구","내유동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","2","4115546","내유동","41","41281","4128111900","경기도","고양시 덕양구","내유동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","3","4115600","중간내유동","41","41281","4128111900","경기도","고양시 덕양구","내유동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","4","4115544","윗내유동.희망양로원","41","41281","4128111900","경기도","고양시 덕양구","내유동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","5","4115542","내유초등학교","41","41281","4128111900","경기도","고양시 덕양구","내유동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","6","4177691","(임시)서울시립고양병원입구","41","41281","4128111900","경기도","고양시 덕양구","내유동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","7","4115539","고골입구","41","41281","4128111800","경기도","고양시 덕양구","관산동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","8","4115538","가장동","41","41281","4128111800","경기도","고양시 덕양구","관산동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","9","4115535","두포동.관산동성당","41","41281","4128111800","경기도","고양시 덕양구","관산동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","10","4111287","벽제교.관산삼거리","41","41281","4128111800","경기도","고양시 덕양구","관산동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","11","4111453","벽제교삼거리","41","41285","4128510900","경기도","고양시 일산동구","사리현동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","12","4111289","쥬쥬테마동물원","41","41281","4128110200","경기도","고양시 덕양구","원당동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","13","4111291","청대골","41","41281","4128110200","경기도","고양시 덕양구","원당동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","14","4111293","삼릉역","41","41281","4128110200","경기도","고양시 덕양구","원당동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","15","4111295","왕릉골","41","41281","4128110200","경기도","고양시 덕양구","원당동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","16","4111297","부대앞","41","41281","4128110600","경기도","고양시 덕양구","성사동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","17","4111299","윗배다리","41","41281","4128110600","경기도","고양시 덕양구","성사동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","18","4111301","원릉역","41","41281","4128110100","경기도","고양시 덕양구","주교동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","19","4178198","주교동.원릉방앗간","41","41281","4128110100","경기도","고양시 덕양구","주교동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","20","4111305","고양시청","41","41281","4128110100","경기도","고양시 덕양구","주교동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","21","4111306","성사2동행정복지센터","41","41281","4128110100","경기도","고양시 덕양구","주교동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","22","4111308","고양어울림누리.달빛마을1단지","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","23","4111310","화정1동행정복지센터","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","24","4111313","명지병원.달빛마을3단지","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","25","4111314","화정동단독주택단지","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","26","4111317","화정역.덕양구청","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","27","4111210","별빛마을8단지.롯데마트","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","28","4111319","근린공원","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","29","4111322","화정2동행정복지센터","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","30","4111324","옥빛17단지.롯데마트고양점","41","41281","4128112300","경기도","고양시 덕양구","화정동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","31","4111326","행신초등학교.더자인병원","41","41281","4128112800","경기도","고양시 덕양구","행신동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","32","4111328","샘터마을2단지","41","41281","4128112800","경기도","고양시 덕양구","행신동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","33","4111330","가라뫼.한전앞","41","41281","4128112800","경기도","고양시 덕양구","행신동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","34","4111332","무원고교","41","41281","4128112800","경기도","고양시 덕양구","행신동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","35","4111334","행신SK뷰아파트","41","41281","4128112800","경기도","고양시 덕양구","행신동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","36","4111336","행신동삼거리","41","41281","4128112800","경기도","고양시 덕양구","행신동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","37","4111338","토당초등학교.우창프라자","41","41281","4128112000","경기도","고양시 덕양구","토당동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","38","4111227","능곡화원","41","41281","4128112500","경기도","고양시 덕양구","행주내동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","39","4111229","맨돌","41","41281","4128112500","경기도","고양시 덕양구","행주내동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","40","4111230","행주산성입구.행주내동","41","41281","4128112500","경기도","고양시 덕양구","행주내동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","41","7103489","북로JC(미정차)","41","41281","4128113000","경기도","고양시 덕양구","현천동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","42","7104677","남고양IC(미정차)","41","41281","4128113100","경기도","고양시 덕양구","덕은동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","43","7103428","가양대교북단(미정차)","11","11440","1144012700","서울특별시","마포구","상암동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","44","7104684","난지한강공원(미정차)","11","11440","1144012700","서울특별시","마포구","상암동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","45","7103426","성산대교북단(미정차)","11","11440","1144012700","서울특별시","마포구","상암동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","46","7104858","양화대교북단(미정차)","11","11440","1144012200","서울특별시","마포구","합정동","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","47","4100727","당산역.삼성래미안아파트","11","11560","1156011500","서울특별시","영등포구","당산동5가","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","48","4100729","삼환아파트","11","11560","1156010900","서울특별시","영등포구","영등포동8가","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","49","4100733","영등포시장역4번출구","11","11560","1156010700","서울특별시","영등포구","영등포동6가","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","50","4199061","CM병원","11","11560","1156010500","서울특별시","영등포구","영등포동4가","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","51","7101945","청과시장교차로(미정차)","11","11560","1156010500","서울특별시","영등포구","영등포동4가","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","52","4100732","영등포시장역3번출구","11","11560","1156010600","서울특별시","영등포구","영등포동5가","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","53","4100728","당산푸르지오아파트","11","11560","1156010900","서울특별시","영등포구","영등포동8가","20251016","41016018","1082"
"41016018","1082","명성운수종점-내유동차고지(미","54","4100726","당산역.삼성래미안아파트","11","11560","1156011600","서울특별시","영등포구","당산동6가","20251016","41016018","1082"
